State,ZipCode,TaxRegionName,StateRate,EstimatedCombinedRate,EstimatedCountyRate,EstimatedCityRate,EstimatedSpecialRate,RiskLevel
MT,59103,BILLINGS,0.000000,0.000000,0.000000,0.000000,0,0
MT,59104,BILLINGS,0.000000,0.000000,0.000000,0.000000,0,0
MT,59105,BILLINGS,0.000000,0.000000,0.000000,0.000000,0,0
MT,59106,YELLOWSTONE,0.000000,0.000000,0.000000,0,0,0
MT,59107,BILLINGS,0.000000,0.000000,0.000000,0.000000,0,0
MT,59108,BILLINGS,0.000000,0.000000,0.000000,0.000000,0,0
MT,59111,BILLINGS,0.000000,0.000000,0.000000,0.000000,0,0
MT,59112,BILLINGS,0.000000,0.000000,0.000000,0.000000,0,0
MT,59114,BILLINGS,0.000000,0.000000,0.000000,0.000000,0,0
MT,59115,BILLINGS,0.000000,0.000000,0.000000,0.000000,0,0
MT,59116,BILLINGS,0.000000,0.000000,0.000000,0.000000,0,0
MT,59117,YELLOWSTONE,0.000000,0.000000,0.000000,0,0,0
MT,59201,"WOLF POINT",0.000000,0.000000,0.000000,0.000000,0,0
MT,59211,SHERIDAN,0.000000,0.000000,0.000000,0,0,0
MT,59212,ROOSEVELT,0.000000,0.000000,0.000000,0,0,0
MT,59213,RICHLAND,0.000000,0.000000,0.000000,0,0,0
MT,59214,MCCONE,0.000000,0.000000,0.000000,0,0,0
MT,59215,MCCONE,0.000000,0.000000,0.000000,0,0,0
MT,59217,"MONTANA STATE",0.000000,0.000000,0,0,0,0
MT,59218,ROOSEVELT,0.000000,0.000000,0.000000,0,0,0
MT,59219,SHERIDAN,0.000000,0.000000,0.000000,0,0,0
MT,59221,FAIRVIEW,0.000000,0.000000,0.000000,0.000000,0,0
MT,59222,DANIELS,0.000000,0.000000,0.000000,0,0,0
MT,59223,MCCONE,0.000000,0.000000,0.000000,0,0,0
MT,59225,VALLEY,0.000000,0.000000,0.000000,0,0,0
MT,59226,ROOSEVELT,0.000000,0.000000,0.000000,0,0,0
MT,59230,GLASGOW,0.000000,0.000000,0.000000,0.000000,0,0
MT,59231,GLASGOW,0.000000,0.000000,0.000000,0.000000,0,0
MT,59240,VALLEY,0.000000,0.000000,0.000000,0,0,0
MT,59241,VALLEY,0.000000,0.000000,0.000000,0,0,0
MT,59242,SHERIDAN,0.000000,0.000000,0.000000,0,0,0
MT,59243,RICHLAND,0.000000,0.000000,0.000000,0,0,0
MT,59244,VALLEY,0.000000,0.000000,0.000000,0,0,0
MT,59247,SHERIDAN,0.000000,0.000000,0.000000,0,0,0
MT,59248,VALLEY,0.000000,0.000000,0.000000,0,0,0
MT,59250,VALLEY,0.000000,0.000000,0.000000,0,0,0
MT,59252,SHERIDAN,0.000000,0.000000,0.000000,0,0,0
MT,59253,DANIELS,0.000000,0.000000,0.000000,0,0,0
MT,59254,PLENTYWOOD,0.000000,0.000000,0.000000,0.000000,0,0
MT,59255,RICHLAND,0.000000,0.000000,0.000000,0,0,0
MT,59256,"MONTANA STATE",0.000000,0.000000,0,0,0,0
MT,59257,SHERIDAN,0.000000,0.000000,0.000000,0,0,0
MT,59258,SHERIDAN,0.000000,0.000000,0.000000,0,0,0
MT,59259,DAWSON,0.000000,0.000000,0.000000,0,0,0
MT,59260,VALLEY,0.000000,0.000000,0.000000,0,0,0
MT,59261,PHILLIPS,0.000000,0.000000,0.000000,0,0,0
MT,59262,RICHLAND,0.000000,0.000000,0.000000,0,0,0
MT,59263,DANIELS,0.000000,0.000000,0.000000,0,0,0
MT,59270,SIDNEY,0.000000,0.000000,0.000000,0.000000,0,0
MT,59273,VALLEY,0.000000,0.000000,0.000000,0,0,0
MT,59274,MCCONE,0.000000,0.000000,0.000000,0,0,0
MT,59275,SHERIDAN,0.000000,0.000000,0.000000,0,0,0
MT,59276,DANIELS,0.000000,0.000000,0.000000,0,0,0
MT,59301,"MILES CITY",0.000000,0.000000,0.000000,0.000000,0,0
MT,59311,CARTER,0.000000,0.000000,0.000000,0,0,0
MT,59312,"MONTANA STATE",0.000000,0.000000,0,0,0,0
MT,59313,BAKER,0.000000,0.000000,0.000000,0.000000,0,0
MT,59314,"POWDER RIVER",0.000000,0.000000,0.000000,0,0,0
MT,59315,DAWSON,0.000000,0.000000,0.000000,0,0,0
MT,59316,CARTER,0.000000,0.000000,0.000000,0,0,0
MT,59317,"POWDER RIVER",0.000000,0.000000,0.000000,0,0,0
MT,59318,GARFIELD,0.000000,0.000000,0.000000,0,0,0
MT,59319,CARTER,0.000000,0.000000,0.000000,0,0,0
MT,59322,GARFIELD,0.000000,0.000000,0.000000,0,0,0
MT,59323,COLSTRIP,0.000000,0.000000,0.000000,0.000000,0,0
MT,59324,CARTER,0.000000,0.000000,0.000000,0,0,0
MT,59326,PRAIRIE,0.000000,0.000000,0.000000,0,0,0
MT,59327,ROSEBUD,0.000000,0.000000,0.000000,0,0,0
MT,59330,GLENDIVE,0.000000,0.000000,0.000000,0.000000,0,0
MT,59332,CARTER,0.000000,0.000000,0.000000,0,0,0
MT,59333,ROSEBUD,0.000000,0.000000,0.000000,0,0,0
MT,59336,FALLON,0.000000,0.000000,0.000000,0,0,0
MT,59337,GARFIELD,0.000000,0.000000,0.000000,0,0,0
MT,59338,CUSTER,0.000000,0.000000,0.000000,0,0,0
MT,59339,DAWSON,0.000000,0.000000,0.000000,0,0,0
MT,59341,PRAIRIE,0.000000,0.000000,0.000000,0,0,0
MT,59343,"MONTANA STATE",0.000000,0.000000,0,0,0,0
MT,59344,FALLON,0.000000,0.000000,0.000000,0,0,0
MT,59345,"MONTANA STATE",0.000000,0.000000,0,0,0,0
MT,59347,ROSEBUD,0.000000,0.000000,0.000000,0,0,0
MT,59349,PRAIRIE,0.000000,0.000000,0.000000,0,0,0
MT,59351,"MONTANA STATE",0.000000,0.000000,0,0,0,0
MT,59353,WIBAUX,0.000000,0.000000,0.000000,0,0,0
MT,59354,BAKER,0.000000,0.000000,0.000000,0.000000,0,0
MT,59401,"GREAT FALLS",0.000000,0.000000,0.000000,0.000000,0,0
MT,59402,"MONTANA STATE",0.000000,0.000000,0,0,0,0
MT,59403,"GREAT FALLS",0.000000,0.000000,0.000000,0.000000,0,0
MT,59404,"GREAT FALLS",0.000000,0.000000,0.000000,0.000000,0,0
MT,59405,"GREAT FALLS",0.000000,0.000000,0.000000,0.000000,0,0
MT,59406,"GREAT FALLS",0.000000,0.000000,0.000000,0.000000,0,0
MT,59410,"LEWIS AND CLARK",0.000000,0.000000,0.000000,0,0,0
MT,59411,GLACIER,0.000000,0.000000,0.000000,0,0,0
MT,59412,CASCADE,0.000000,0.000000,0.000000,0,0,0
MT,59414,CASCADE,0.000000,0.000000,0.000000,0,0,0
MT,59416,CHOUTEAU,0.000000,0.000000,0.000000,0,0,0
MT,59417,GLACIER,0.000000,0.000000,0.000000,0,0,0
MT,59418,FERGUS,0.000000,0.000000,0.000000,0,0,0
MT,59419,"MONTANA STATE",0.000000,0.000000,0,0,0,0
MT,59420,CHOUTEAU,0.000000,0.000000,0.000000,0,0,0
MT,59421,CASCADE,0.000000,0.000000,0.000000,0,0,0
MT,59422,TETON,0.000000,0.000000,0.000000,0,0,0
MT,59424,FERGUS,0.000000,0.000000,0.000000,0,0,0
MT,59425,CONRAD,0.000000,0.000000,0.000000,0.000000,0,0
MT,59427,"CUT BANK",0.000000,0.000000,0.000000,0.000000,0,0
MT,59430,FERGUS,0.000000,0.000000,0.000000,0,0,0
MT,59432,PONDERA,0.000000,0.000000,0.000000,0,0,0
MT,59433,TETON,0.000000,0.000000,0.000000,0,0,0
MT,59434,GLACIER,0.000000,0.000000,0.000000,0,0,0
MT,59435,TOOLE,0.000000,0.000000,0.000000,0,0,0
MT,59436,TETON,0.000000,0.000000,0.000000,0,0,0
MT,59440,CHOUTEAU,0.000000,0.000000,0.000000,0,0,0
MT,59441,FERGUS,0.000000,0.000000,0.000000,0,0,0
MT,59442,CHOUTEAU,0.000000,0.000000,0.000000,0,0,0
MT,59443,CASCADE,0.000000,0.000000,0.000000,0,0,0
MT,59444,TOOLE,0.000000,0.000000,0.000000,0,0,0
MT,59446,CHOUTEAU,0.000000,0.000000,0.000000,0,0,0
MT,59447,"JUDITH BASIN",0.000000,0.000000,0.000000,0,0,0
MT,59448,PONDERA,0.000000,0.000000,0.000000,0,0,0
MT,59450,CHOUTEAU,0.000000,0.000000,0.000000,0,0,0
MT,59451,FERGUS,0.000000,0.000000,0.000000,0,0,0
MT,59452,"JUDITH BASIN",0.000000,0.000000,0.000000,0,0,0
MT,59453,WHEATLAND,0.000000,0.000000,0.000000,0,0,0
MT,59454,KEVIN,0.000000,0.000000,0.000000,0.000000,0,0
MT,59456,TOOLE,0.000000,0.000000,0.000000,0,0,0
MT,59457,LEWISTOWN,0.000000,0.000000,0.000000,0.000000,0,0
MT,59460,CHOUTEAU,0.000000,0.000000,0.000000,0,0,0
MT,59461,"MONTANA STATE",0.000000,0.000000,0,0,0,0
MT,59462,"JUDITH BASIN",0.000000,0.000000,0.000000,0,0,0
MT,59463,CASCADE,0.000000,0.000000,0.000000,0,0,0
MT,59464,FERGUS,0.000000,0.000000,0.000000,0,0,0
MT,59465,NEIHART,0.000000,0.000000,0.000000,0.000000,0,0
MT,59466,TOOLE,0.000000,0.000000,0.000000,0,0,0
MT,59467,TETON,0.000000,0.000000,0.000000,0,0,0
MT,59468,TETON,0.000000,0.000000,0.000000,0,0,0
MT,59469,"JUDITH BASIN",0.000000,0.000000,0.000000,0,0,0
MT,59471,FERGUS,0.000000,0.000000,0.000000,0,0,0
MT,59472,CASCADE,0.000000,0.000000,0.000000,0,0,0
MT,59474,SHELBY,0.000000,0.000000,0.000000,0.000000,0,0
MT,59477,CASCADE,0.000000,0.000000,0.000000,0,0,0
MT,59479,"JUDITH BASIN",0.000000,0.000000,0.000000,0,0,0
MT,59480,CASCADE,0.000000,0.000000,0.000000,0,0,0
MT,59482,TOOLE,0.000000,0.000000,0.000000,0,0,0
MT,59483,CASCADE,0.000000,0.000000,0.000000,0,0,0
MT,59484,TOOLE,0.000000,0.000000,0.000000,0,0,0
MT,59485,"MONTANA STATE",0.000000,0.000000,0,0,0,0
MT,59486,PONDERA,0.000000,0.000000,0.000000,0,0,0
MT,59487,CASCADE,0.000000,0.000000,0.000000,0,0,0
MT,59489,FERGUS,0.000000,0.000000,0.000000,0,0,0
MT,59501,HAVRE,0.000000,0.000000,0.000000,0.000000,0,0
MT,59520,CHOUTEAU,0.000000,0.000000,0.000000,0,0,0
MT,59521,CHOUTEAU,0.000000,0.000000,0.000000,0,0,0
MT,59522,LIBERTY,0.000000,0.000000,0.000000,0,0,0
MT,59523,BLAINE,0.000000,0.000000,0.000000,0,0,0
MT,59524,PHILLIPS,0.000000,0.000000,0.000000,0,0,0
MT,59525,HILL,0.000000,0.000000,0.000000,0,0,0
MT,59526,BLAINE,0.000000,0.000000,0.000000,0,0,0
MT,59527,BLAINE,0.000000,0.000000,0.000000,0,0,0
MT,59528,HILL,0.000000,0.000000,0.000000,0,0,0
MT,59529,BLAINE,0.000000,0.000000,0.000000,0,0,0
MT,59530,HILL,0.000000,0.000000,0.000000,0,0,0
MT,59531,LIBERTY,0.000000,0.000000,0.000000,0,0,0
MT,59532,HILL,0.000000,0.000000,0.000000,0,0,0
MT,59535,BLAINE,0.000000,0.000000,0.000000,0,0,0
MT,59537,PHILLIPS,0.000000,0.000000,0.000000,0,0,0
MT,59538,PHILLIPS,0.000000,0.000000,0.000000,0,0,0
MT,59540,HILL,0.000000,0.000000,0.000000,0,0,0
MT,59542,BLAINE,0.000000,0.000000,0.000000,0,0,0
MT,59544,PHILLIPS,0.000000,0.000000,0.000000,0,0,0
MT,59545,TOOLE,0.000000,0.000000,0.000000,0,0,0
MT,59546,PHILLIPS,0.000000,0.000000,0.000000,0,0,0
MT,59547,BLAINE,0.000000,0.000000,0.000000,0,0,0
MT,59601,HELENA,0.000000,0.000000,0.000000,0.000000,0,0
MT,59602,"LEWIS AND CLARK",0.000000,0.000000,0.000000,0,0,0
MT,59604,HELENA,0.000000,0.000000,0.000000,0.000000,0,0
MT,59620,HELENA,0.000000,0.000000,0.000000,0.000000,0,0
MT,59623,HELENA,0.000000,0.000000,0.000000,0.000000,0,0
MT,59624,HELENA,0.000000,0.000000,0.000000,0.000000,0,0
MT,59625,"MONTANA STATE",0.000000,0.000000,0,0,0,0
MT,59626,HELENA,0.000000,0.000000,0.000000,0.000000,0,0
MT,59631,HELENA,0.000000,0.000000,0.000000,0.000000,0,0
MT,59632,JEFFERSON,0.000000,0.000000,0.000000,0,0,0
MT,59633,"LEWIS AND CLARK",0.000000,0.000000,0.000000,0,0,0
MT,59634,JEFFERSON,0.000000,0.000000,0.000000,0,0,0
MT,59635,"LEWIS AND CLARK",0.000000,0.000000,0.000000,0,0,0
MT,59636,"LEWIS AND CLARK",0.000000,0.000000,0.000000,0,0,0
MT,59638,JEFFERSON,0.000000,0.000000,0.000000,0,0,0
MT,59639,"LEWIS AND CLARK",0.000000,0.000000,0.000000,0,0,0
MT,59640,"LEWIS AND CLARK",0.000000,0.000000,0.000000,0,0,0
MT,59641,BROADWATER,0.000000,0.000000,0.000000,0,0,0
MT,59642,MEAGHER,0.000000,0.000000,0.000000,0,0,0
MT,59643,BROADWATER,0.000000,0.000000,0.000000,0,0,0
MT,59644,BROADWATER,0.000000,0.000000,0.000000,0,0,0
MT,59645,"WHITE SULPHUR SPRINGS",0.000000,0.000000,0.000000,0.000000,0,0
MT,59647,BROADWATER,0.000000,0.000000,0.000000,0,0,0
MT,59648,"LEWIS AND CLARK",0.000000,0.000000,0.000000,0,0,0
MT,59701,BUTTE,0.000000,0.000000,0.000000,0.000000,0,0
MT,59702,BUTTE,0.000000,0.000000,0.000000,0.000000,0,0
MT,59703,WALKERVILLE,0.000000,0.000000,0.000000,0.000000,0,0
MT,59707,BUTTE,0.000000,0.000000,0.000000,0.000000,0,0
MT,59710,MADISON,0.000000,0.000000,0.000000,0,0,0
MT,59711,ANACONDA,0.000000,0.000000,0.000000,0.000000,0,0
MT,59713,POWELL,0.000000,0.000000,0.000000,0,0,0
MT,59714,GALLATIN,0.000000,0.000000,0.000000,0,0,0
MT,59715,BOZEMAN,0.000000,0.000000,0.000000,0.000000,0,0
MT,59716,GALLATIN,0.000000,0.000000,0.000000,0,0,0
MT,59717,GALLATIN,0.000000,0.000000,0.000000,0,0,0
MT,59718,BOZEMAN,0.000000,0.000000,0.000000,0.000000,0,0
MT,59719,GALLATIN,0.000000,0.000000,0.000000,0,0,0
MT,59720,MADISON,0.000000,0.000000,0.000000,0,0,0
MT,59721,MADISON,0.000000,0.000000,0.000000,0,0,0
MT,59722,"DEER LODGE",0.000000,0.000000,0.000000,0.000000,0,0
MT,59724,BUTTE,0.000000,0.000000,0.000000,0.000000,0,0
MT,59725,BEAVERHEAD,0.000000,0.000000,0.000000,0,0,0
MT,59727,BUTTE,0.000000,0.000000,0.000000,0.000000,0,0
MT,59728,POWELL,0.000000,0.000000,0.000000,0,0,0
MT,59729,MADISON,0.000000,0.000000,0.000000,0,0,0
MT,59730,GALLATIN,0.000000,0.000000,0.000000,0,0,0
MT,59731,POWELL,0.000000,0.000000,0.000000,0,0,0
MT,59732,BEAVERHEAD,0.000000,0.000000,0.000000,0,0,0
MT,59733,POWELL,0.000000,0.000000,0.000000,0,0,0
MT,59735,MADISON,0.000000,0.000000,0.000000,0,0,0
MT,59736,"MONTANA STATE",0.000000,0.000000,0,0,0,0
MT,59739,BEAVERHEAD,0.000000,0.000000,0.000000,0,0,0
MT,59740,MADISON,0.000000,0.000000,0.000000,0,0,0
MT,59741,GALLATIN,0.000000,0.000000,0.000000,0,0,0
MT,59743,BUTTE,0.000000,0.000000,0.000000,0.000000,0,0
MT,59745,MADISON,0.000000,0.000000,0.000000,0,0,0
MT,59746,DILLON,0.000000,0.000000,0.000000,0.000000,0,0
MT,59747,MADISON,0.000000,0.000000,0.000000,0,0,0
MT,59748,BUTTE,0.000000,0.000000,0.000000,0.000000,0,0
MT,59749,MADISON,0.000000,0.000000,0.000000,0,0,0
MT,59750,BUTTE,0.000000,0.000000,0.000000,0.000000,0,0
MT,59751,MADISON,0.000000,0.000000,0.000000,0,0,0
MT,59752,GALLATIN,0.000000,0.000000,0.000000,0,0,0
MT,59754,MADISON,0.000000,0.000000,0.000000,0,0,0
MT,59755,"VIRGINIA CITY",0.000000,0.000000,0.000000,0.000000,0,0
MT,59756,ANACONDA,0.000000,0.000000,0.000000,0.000000,0,0
MT,59758,GALLATIN,0.000000,0.000000,0.000000,0,0,0
MT,59759,JEFFERSON,0.000000,0.000000,0.000000,0,0,0
MT,59760,GALLATIN,0.000000,0.000000,0.000000,0,0,0
MT,59761,BEAVERHEAD,0.000000,0.000000,0.000000,0,0,0
MT,59762,ANACONDA,0.000000,0.000000,0.000000,0.000000,0,0
MT,59771,BOZEMAN,0.000000,0.000000,0.000000,0.000000,0,0
MT,59772,BOZEMAN,0.000000,0.000000,0.000000,0.000000,0,0
MT,59801,"MISSOULA ",0.000000,0.000000,0.000000,0.000000,0,0
MT,59802,"MISSOULA ",0.000000,0.000000,0.000000,0.000000,0,0
MT,59803,"MISSOULA ",0.000000,0.000000,0.000000,0.000000,0,0
MT,59804,MISSOULA,0.000000,0.000000,0.000000,0,0,0
MT,59806,"MISSOULA ",0.000000,0.000000,0.000000,0.000000,0,0
MT,59807,"MISSOULA ",0.000000,0.000000,0.000000,0.000000,0,0
MT,59808,MISSOULA,0.000000,0.000000,0.000000,0,0,0
MT,59812,"MISSOULA ",0.000000,0.000000,0.000000,0.000000,0,0
MT,59820,MISSOULA,0.000000,0.000000,0.000000,0,0,0
MT,59821,LAKE,0.000000,0.000000,0.000000,0,0,0
MT,59823,MISSOULA,0.000000,0.000000,0.000000,0,0,0
MT,59824,LAKE,0.000000,0.000000,0.000000,0,0,0
MT,59825,MISSOULA,0.000000,0.000000,0.000000,0,0,0
MT,59826,MISSOULA,0.000000,0.000000,0.000000,0,0,0
MT,59827,RAVALLI,0.000000,0.000000,0.000000,0,0,0
MT,59828,RAVALLI,0.000000,0.000000,0.000000,0,0,0
MT,59829,RAVALLI,0.000000,0.000000,0.000000,0,0,0
MT,59830,"MONTANA STATE",0.000000,0.000000,0,0,0,0
MT,59831,SANDERS,0.000000,0.000000,0.000000,0,0,0
MT,59832,GRANITE,0.000000,0.000000,0.000000,0,0,0
MT,59833,RAVALLI,0.000000,0.000000,0.000000,0,0,0
MT,59834,MISSOULA,0.000000,0.000000,0.000000,0,0,0
MT,59835,HAMILTON,0.000000,0.000000,0.000000,0.000000,0,0
MT,59837,GRANITE,0.000000,0.000000,0.000000,0,0,0
MT,59840,RAVALLI,0.000000,0.000000,0.000000,0,0,0
MT,59841,HAMILTON,0.000000,0.000000,0.000000,0.000000,0,0
MT,59842,"MONTANA STATE",0.000000,0.000000,0,0,0,0
MT,59843,POWELL,0.000000,0.000000,0.000000,0,0,0
MT,59844,SANDERS,0.000000,0.000000,0.000000,0,0,0
MT,59845,SANDERS,0.000000,0.000000,0.000000,0,0,0
MT,59846,MISSOULA,0.000000,0.000000,0.000000,0,0,0
MT,59847,MISSOULA,0.000000,0.000000,0.000000,0,0,0
MT,59848,SANDERS,0.000000,0.000000,0.000000,0,0,0
MT,59851,"MONTANA STATE",0.000000,0.000000,0,0,0,0
MT,59853,SANDERS,0.000000,0.000000,0.000000,0,0,0
MT,59854,POWELL,0.000000,0.000000,0.000000,0,0,0
MT,59855,"MONTANA STATE",0.000000,0.000000,0,0,0,0
MT,59856,"MONTANA STATE",0.000000,0.000000,0,0,0,0
MT,59858,GRANITE,0.000000,0.000000,0.000000,0,0,0
MT,59859,SANDERS,0.000000,0.000000,0.000000,0,0,0
MT,59860,LAKE,0.000000,0.000000,0.000000,0,0,0
MT,59863,LAKE,0.000000,0.000000,0.000000,0,0,0
MT,59864,LAKE,0.000000,0.000000,0.000000,0,0,0
MT,59865,LAKE,0.000000,0.000000,0.000000,0,0,0
MT,59866,MINERAL,0.000000,0.000000,0.000000,0,0,0
MT,59867,MINERAL,0.000000,0.000000,0.000000,0,0,0
MT,59868,MISSOULA,0.000000,0.000000,0.000000,0,0,0
MT,59870,RAVALLI,0.000000,0.000000,0.000000,0,0,0
MT,59871,RAVALLI,0.000000,0.000000,0.000000,0,0,0
MT,59872,MINERAL,0.000000,0.000000,0.000000,0,0,0
MT,59873,SANDERS,0.000000,0.000000,0.000000,0,0,0
MT,59874,SANDERS,0.000000,0.000000,0.000000,0,0,0
MT,59875,RAVALLI,0.000000,0.000000,0.000000,0,0,0
MT,59901,FLATHEAD,0.000000,0.000000,0.000000,0,0,0
MT,59903,KALISPELL,0.000000,0.000000,0.000000,0.000000,0,0
MT,59904,KALISPELL,0.000000,0.000000,0.000000,0.000000,0,0
MT,59910,LAKE,0.000000,0.000000,0.000000,0,0,0
MT,59911,FLATHEAD,0.000000,0.000000,0.000000,0,0,0
MT,59912,FLATHEAD,0.000000,0.000000,0.000000,0,0,0
MT,59913,KALISPELL,0.000000,0.000000,0.000000,0.000000,0,0
MT,59914,LAKE,0.000000,0.000000,0.000000,0,0,0
MT,59915,LAKE,0.000000,0.000000,0.000000,0,0,0
MT,59916,FLATHEAD,0.000000,0.000000,0.000000,0,0,0
MT,59917,LINCOLN,0.000000,0.000000,0.000000,0,0,0
MT,59918,KALISPELL,0.000000,0.000000,0.000000,0.000000,0,0
MT,59919,FLATHEAD,0.000000,0.000000,0.000000,0,0,0
MT,59920,FLATHEAD,0.000000,0.000000,0.000000,0,0,0
MT,59921,FLATHEAD,0.000000,0.000000,0.000000,0,0,0
MT,59922,FLATHEAD,0.000000,0.000000,0.000000,0,0,0
MT,59923,LINCOLN,0.000000,0.000000,0.000000,0,0,0
MT,59925,FLATHEAD,0.000000,0.000000,0.000000,0,0,0
MT,59926,FLATHEAD,0.000000,0.000000,0.000000,0,0,0
MT,59927,KALISPELL,0.000000,0.000000,0.000000,0.000000,0,0
MT,59928,FLATHEAD,0.000000,0.000000,0.000000,0,0,0
MT,59929,LAKE,0.000000,0.000000,0.000000,0,0,0
